SubjectID,AssignmentID,ProblemID,Attempts,CorrectEventually,Label
07ae4cca3f90a49347ccb5c1a82ff46f,494.0,43,1,True,True
07ae4cca3f90a49347ccb5c1a82ff46f,494.0,44,1,True,True
07ae4cca3f90a49347ccb5c1a82ff46f,494.0,46,1,True,True
07ae4cca3f90a49347ccb5c1a82ff46f,494.0,49,1,True,True
07ae4cca3f90a49347ccb5c1a82ff46f,494.0,67,1,True,True
07ae4cca3f90a49347ccb5c1a82ff46f,494.0,104,1,True,True
07ae4cca3f90a49347ccb5c1a82ff46f,494.0,106,1,True,True
07ae4cca3f90a49347ccb5c1a82ff46f,494.0,107,1,True,True
07ae4cca3f90a49347ccb5c1a82ff46f,494.0,108,1,True,True
07ae4cca3f90a49347ccb5c1a82ff46f,502.0,45,1,True,True
07ae4cca3f90a49347ccb5c1a82ff46f,502.0,48,1,True,True
07ae4cca3f90a49347ccb5c1a82ff46f,502.0,51,1,True,True
07ae4cca3f90a49347ccb5c1a82ff46f,502.0,56,1,True,True
07ae4cca3f90a49347ccb5c1a82ff46f,502.0,57,3,True,False
07ae4cca3f90a49347ccb5c1a82ff46f,502.0,64,1,True,True
07ae4cca3f90a49347ccb5c1a82ff46f,502.0,70,1,True,True
07ae4cca3f90a49347ccb5c1a82ff46f,502.0,71,1,True,True
07ae4cca3f90a49347ccb5c1a82ff46f,502.0,112,1,True,True
07ae4cca3f90a49347ccb5c1a82ff46f,502.0,118,1,True,True
07d34e2419c61216a85a2156b2cf8ae4,494.0,41,7,True,False
07d34e2419c61216a85a2156b2cf8ae4,494.0,43,5,True,True
07d34e2419c61216a85a2156b2cf8ae4,494.0,44,11,True,False
07d34e2419c61216a85a2156b2cf8ae4,494.0,46,5,True,True
07d34e2419c61216a85a2156b2cf8ae4,494.0,49,6,True,False
07d34e2419c61216a85a2156b2cf8ae4,494.0,67,6,True,False
07d34e2419c61216a85a2156b2cf8ae4,494.0,104,2,True,True
07d34e2419c61216a85a2156b2cf8ae4,494.0,106,5,True,True
07d34e2419c61216a85a2156b2cf8ae4,494.0,107,2,True,True
07d34e2419c61216a85a2156b2cf8ae4,494.0,108,1,True,True
07d34e2419c61216a85a2156b2cf8ae4,502.0,45,5,True,False
07d34e2419c61216a85a2156b2cf8ae4,502.0,48,4,True,True
07d34e2419c61216a85a2156b2cf8ae4,502.0,51,1,True,True
07d34e2419c61216a85a2156b2cf8ae4,502.0,56,1,True,True
07d34e2419c61216a85a2156b2cf8ae4,502.0,57,1,True,True
07d34e2419c61216a85a2156b2cf8ae4,502.0,64,1,True,True
07d34e2419c61216a85a2156b2cf8ae4,502.0,70,2,True,True
07d34e2419c61216a85a2156b2cf8ae4,502.0,71,1,True,True
07d34e2419c61216a85a2156b2cf8ae4,502.0,112,1,True,True
07d34e2419c61216a85a2156b2cf8ae4,502.0,118,1,True,True
085d5d1e61effabc440d74ac51b91d87,494.0,41,2,True,True
085d5d1e61effabc440d74ac51b91d87,494.0,43,2,True,True
085d5d1e61effabc440d74ac51b91d87,494.0,44,1,True,True
085d5d1e61effabc440d74ac51b91d87,494.0,46,2,True,True
085d5d1e61effabc440d74ac51b91d87,494.0,49,1,True,True
085d5d1e61effabc440d74ac51b91d87,494.0,67,2,True,True
085d5d1e61effabc440d74ac51b91d87,494.0,104,1,True,True
085d5d1e61effabc440d74ac51b91d87,494.0,106,9,True,False
085d5d1e61effabc440d74ac51b91d87,494.0,107,5,True,True
085d5d1e61effabc440d74ac51b91d87,494.0,108,11,False,False
085d5d1e61effabc440d74ac51b91d87,502.0,45,2,True,True
085d5d1e61effabc440d74ac51b91d87,502.0,48,7,True,False
085d5d1e61effabc440d74ac51b91d87,502.0,51,5,True,False
085d5d1e61effabc440d74ac51b91d87,502.0,56,2,True,True
085d5d1e61effabc440d74ac51b91d87,502.0,57,1,True,True
085d5d1e61effabc440d74ac51b91d87,502.0,64,2,True,True
085d5d1e61effabc440d74ac51b91d87,502.0,70,4,True,True
085d5d1e61effabc440d74ac51b91d87,502.0,71,2,True,True
085d5d1e61effabc440d74ac51b91d87,502.0,112,12,True,False
085d5d1e61effabc440d74ac51b91d87,502.0,118,1,True,True
088d6dc6ddb3113e9b902711ccdfafef,494.0,41,2,True,True
088d6dc6ddb3113e9b902711ccdfafef,494.0,43,1,True,True
088d6dc6ddb3113e9b902711ccdfafef,494.0,44,1,True,True
088d6dc6ddb3113e9b902711ccdfafef,494.0,46,1,True,True
088d6dc6ddb3113e9b902711ccdfafef,494.0,49,1,True,True
088d6dc6ddb3113e9b902711ccdfafef,494.0,67,2,True,True
088d6dc6ddb3113e9b902711ccdfafef,494.0,104,3,True,True
088d6dc6ddb3113e9b902711ccdfafef,494.0,106,2,True,True
088d6dc6ddb3113e9b902711ccdfafef,494.0,107,1,True,True
088d6dc6ddb3113e9b902711ccdfafef,494.0,108,4,True,True
088d6dc6ddb3113e9b902711ccdfafef,502.0,45,3,True,True
088d6dc6ddb3113e9b902711ccdfafef,502.0,48,2,True,True
088d6dc6ddb3113e9b902711ccdfafef,502.0,51,1,True,True
088d6dc6ddb3113e9b902711ccdfafef,502.0,56,1,True,True
088d6dc6ddb3113e9b902711ccdfafef,502.0,57,2,True,True
088d6dc6ddb3113e9b902711ccdfafef,502.0,64,5,True,False
088d6dc6ddb3113e9b902711ccdfafef,502.0,70,2,False,False
088d6dc6ddb3113e9b902711ccdfafef,502.0,71,5,True,False
088d6dc6ddb3113e9b902711ccdfafef,502.0,112,1,True,True
088d6dc6ddb3113e9b902711ccdfafef,502.0,118,2,True,True
08fcb5ead4e963a6f0bbdbc971f4a3ee,494.0,41,1,True,True
08fcb5ead4e963a6f0bbdbc971f4a3ee,494.0,43,6,True,True
08fcb5ead4e963a6f0bbdbc971f4a3ee,494.0,44,1,True,True
08fcb5ead4e963a6f0bbdbc971f4a3ee,494.0,46,9,True,False
08fcb5ead4e963a6f0bbdbc971f4a3ee,494.0,49,1,True,True
08fcb5ead4e963a6f0bbdbc971f4a3ee,494.0,67,4,True,True
08fcb5ead4e963a6f0bbdbc971f4a3ee,494.0,104,2,True,True
08fcb5ead4e963a6f0bbdbc971f4a3ee,494.0,106,7,False,False
08fcb5ead4e963a6f0bbdbc971f4a3ee,494.0,107,2,False,False
08fcb5ead4e963a6f0bbdbc971f4a3ee,494.0,108,4,False,False
08fcb5ead4e963a6f0bbdbc971f4a3ee,502.0,45,22,True,False
08fcb5ead4e963a6f0bbdbc971f4a3ee,502.0,48,4,True,True
08fcb5ead4e963a6f0bbdbc971f4a3ee,502.0,51,19,True,False
08fcb5ead4e963a6f0bbdbc971f4a3ee,502.0,56,1,True,True
08fcb5ead4e963a6f0bbdbc971f4a3ee,502.0,57,2,True,True
08fcb5ead4e963a6f0bbdbc971f4a3ee,502.0,64,14,True,False
08fcb5ead4e963a6f0bbdbc971f4a3ee,502.0,70,6,False,False
08fcb5ead4e963a6f0bbdbc971f4a3ee,502.0,71,3,True,True
08fcb5ead4e963a6f0bbdbc971f4a3ee,502.0,112,6,False,False
08fcb5ead4e963a6f0bbdbc971f4a3ee,502.0,118,3,True,True
0a7ff96e4fa7c92a13ccab013d580930,494.0,41,1,True,True
0a7ff96e4fa7c92a13ccab013d580930,494.0,43,1,True,True
0a7ff96e4fa7c92a13ccab013d580930,494.0,44,1,True,True
0a7ff96e4fa7c92a13ccab013d580930,494.0,46,1,True,True
0a7ff96e4fa7c92a13ccab013d580930,494.0,49,1,True,True
0a7ff96e4fa7c92a13ccab013d580930,494.0,67,4,True,True
0a7ff96e4fa7c92a13ccab013d580930,494.0,104,1,True,True
0a7ff96e4fa7c92a13ccab013d580930,494.0,106,3,True,True
0a7ff96e4fa7c92a13ccab013d580930,494.0,107,1,True,True
0a7ff96e4fa7c92a13ccab013d580930,494.0,108,1,True,True
0aaf61723a352ba7ea1be4502df85765,494.0,41,3,True,True
0aaf61723a352ba7ea1be4502df85765,494.0,43,1,True,True
0aaf61723a352ba7ea1be4502df85765,494.0,44,2,True,True
0aaf61723a352ba7ea1be4502df85765,494.0,46,5,True,True
0aaf61723a352ba7ea1be4502df85765,494.0,49,4,True,True
0aaf61723a352ba7ea1be4502df85765,494.0,67,3,True,True
0aaf61723a352ba7ea1be4502df85765,494.0,104,3,True,True
0aaf61723a352ba7ea1be4502df85765,494.0,106,3,True,True
0aaf61723a352ba7ea1be4502df85765,494.0,107,6,True,True
0aaf61723a352ba7ea1be4502df85765,494.0,108,4,True,True
0aaf61723a352ba7ea1be4502df85765,502.0,45,6,True,False
0aaf61723a352ba7ea1be4502df85765,502.0,48,14,True,False
0aaf61723a352ba7ea1be4502df85765,502.0,51,4,True,False
0aaf61723a352ba7ea1be4502df85765,502.0,56,2,True,True
0aaf61723a352ba7ea1be4502df85765,502.0,57,2,True,True
0aaf61723a352ba7ea1be4502df85765,502.0,64,1,True,True
0aaf61723a352ba7ea1be4502df85765,502.0,70,1,False,False
0aaf61723a352ba7ea1be4502df85765,502.0,71,2,True,True
0aaf61723a352ba7ea1be4502df85765,502.0,112,1,True,True
0aaf61723a352ba7ea1be4502df85765,502.0,118,1,True,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,41,1,True,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,43,1,True,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,44,1,True,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,46,1,True,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,49,1,True,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,67,1,True,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,104,1,True,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,106,2,True,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,107,2,True,True
0ae12dc3676bc09a35fe6ed96926a6b5,494.0,108,5,True,True
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,45,1,True,True
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,48,2,True,True
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,51,1,True,True
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,56,3,True,True
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,57,1,True,True
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,64,2,True,True
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,70,1,True,True
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,71,4,True,False
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,112,2,True,True
0ae12dc3676bc09a35fe6ed96926a6b5,502.0,118,2,True,True
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,41,3,True,True
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,43,8,True,True
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,44,2,True,True
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,46,17,False,False
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,49,16,True,False
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,67,13,False,False
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,104,13,False,False
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,106,16,True,False
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,107,28,False,False
0bbeaf0242180c8abffb2b8dada5a9e4,494.0,108,13,False,False
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,45,29,True,False
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,48,39,True,False
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,51,30,True,False
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,56,7,True,False
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,57,2,True,True
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,64,16,True,False
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,70,6,False,False
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,71,4,True,False
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,112,2,True,True
0bbeaf0242180c8abffb2b8dada5a9e4,502.0,118,4,True,False
0bdf2c1f053650715e1f0c725d754b96,494.0,41,3,True,True
0bdf2c1f053650715e1f0c725d754b96,494.0,43,11,True,False
0bdf2c1f053650715e1f0c725d754b96,494.0,44,4,True,False
0bdf2c1f053650715e1f0c725d754b96,494.0,46,21,True,False
0bdf2c1f053650715e1f0c725d754b96,494.0,49,6,True,False
0bdf2c1f053650715e1f0c725d754b96,494.0,67,5,True,True
0bdf2c1f053650715e1f0c725d754b96,494.0,104,1,False,False
0bdf2c1f053650715e1f0c725d754b96,494.0,106,12,True,False
0bdf2c1f053650715e1f0c725d754b96,494.0,107,10,True,False
0bdf2c1f053650715e1f0c725d754b96,494.0,108,10,False,False
0bdf2c1f053650715e1f0c725d754b96,502.0,45,5,True,False
0bdf2c1f053650715e1f0c725d754b96,502.0,48,1,True,True
0bdf2c1f053650715e1f0c725d754b96,502.0,51,3,True,True
0bdf2c1f053650715e1f0c725d754b96,502.0,56,5,True,False
0bdf2c1f053650715e1f0c725d754b96,502.0,57,2,True,True
0bdf2c1f053650715e1f0c725d754b96,502.0,64,3,False,False
0bdf2c1f053650715e1f0c725d754b96,502.0,70,13,False,False
0bdf2c1f053650715e1f0c725d754b96,502.0,71,17,True,False
0bdf2c1f053650715e1f0c725d754b96,502.0,112,1,True,True
0bdf2c1f053650715e1f0c725d754b96,502.0,118,2,True,True
0e2cb039638d9ab503d33105ed343d7e,494.0,41,3,True,True
0e2cb039638d9ab503d33105ed343d7e,494.0,43,13,True,False
0e2cb039638d9ab503d33105ed343d7e,494.0,44,3,True,True
0e2cb039638d9ab503d33105ed343d7e,494.0,46,3,True,True
0e2cb039638d9ab503d33105ed343d7e,494.0,49,5,True,True
0e2cb039638d9ab503d33105ed343d7e,494.0,67,5,True,True
0e2cb039638d9ab503d33105ed343d7e,494.0,104,17,True,False
0e2cb039638d9ab503d33105ed343d7e,494.0,106,2,True,True
0e2cb039638d9ab503d33105ed343d7e,494.0,107,7,True,False
0e2cb039638d9ab503d33105ed343d7e,494.0,108,12,True,False
0e2cb039638d9ab503d33105ed343d7e,502.0,45,10,True,False
0e2cb039638d9ab503d33105ed343d7e,502.0,48,7,True,False
0e2cb039638d9ab503d33105ed343d7e,502.0,51,4,True,False
0e2cb039638d9ab503d33105ed343d7e,502.0,56,2,True,True
0e2cb039638d9ab503d33105ed343d7e,502.0,57,1,True,True
0e2cb039638d9ab503d33105ed343d7e,502.0,64,5,True,False
0e2cb039638d9ab503d33105ed343d7e,502.0,70,7,True,False
0e2cb039638d9ab503d33105ed343d7e,502.0,71,3,True,True
0e2cb039638d9ab503d33105ed343d7e,502.0,112,4,True,False
0e2cb039638d9ab503d33105ed343d7e,502.0,118,3,True,True
0ee7e71061cf860ccf3b29c6823c7971,502.0,45,7,True,False
0ee7e71061cf860ccf3b29c6823c7971,502.0,48,11,True,False
0ee7e71061cf860ccf3b29c6823c7971,502.0,51,1,True,True
0ee7e71061cf860ccf3b29c6823c7971,502.0,56,10,True,False
0ee7e71061cf860ccf3b29c6823c7971,502.0,57,1,True,True
0ee7e71061cf860ccf3b29c6823c7971,502.0,64,7,True,False
0ee7e71061cf860ccf3b29c6823c7971,502.0,70,8,True,False
0ee7e71061cf860ccf3b29c6823c7971,502.0,71,3,True,True
0ee7e71061cf860ccf3b29c6823c7971,502.0,112,2,True,True
0ee7e71061cf860ccf3b29c6823c7971,502.0,118,11,True,False
115c51eb37365df2d4f4e2482b964822,494.0,41,1,True,True
115c51eb37365df2d4f4e2482b964822,494.0,43,1,True,True
115c51eb37365df2d4f4e2482b964822,494.0,44,1,True,True
115c51eb37365df2d4f4e2482b964822,494.0,46,1,True,True
115c51eb37365df2d4f4e2482b964822,494.0,49,1,True,True
115c51eb37365df2d4f4e2482b964822,494.0,67,1,True,True
115c51eb37365df2d4f4e2482b964822,494.0,104,1,True,True
115c51eb37365df2d4f4e2482b964822,494.0,106,2,True,True
115c51eb37365df2d4f4e2482b964822,494.0,107,1,True,True
115c51eb37365df2d4f4e2482b964822,494.0,108,1,True,True
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,41,1,True,True
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,43,13,True,False
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,44,1,True,True
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,46,13,True,False
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,49,7,True,False
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,67,10,True,False
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,104,5,True,False
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,106,6,True,False
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,107,2,True,True
11d8ffa1c1cb79e22b6d94667d3847d9,494.0,108,1,True,True
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,45,6,True,False
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,48,2,True,True
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,51,2,True,True
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,56,1,True,True
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,57,1,True,True
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,64,1,True,True
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,70,2,True,True
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,71,1,True,True
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,112,1,True,True
11d8ffa1c1cb79e22b6d94667d3847d9,502.0,118,1,True,True
1379719828be9ee6b08ca64edb818e2b,494.0,41,3,True,True
1379719828be9ee6b08ca64edb818e2b,494.0,43,15,True,False
1379719828be9ee6b08ca64edb818e2b,494.0,44,3,True,True
1379719828be9ee6b08ca64edb818e2b,494.0,46,5,True,True
1379719828be9ee6b08ca64edb818e2b,494.0,49,4,True,True
1379719828be9ee6b08ca64edb818e2b,494.0,67,9,True,False
1379719828be9ee6b08ca64edb818e2b,494.0,104,2,True,True
1379719828be9ee6b08ca64edb818e2b,494.0,106,5,False,False
1379719828be9ee6b08ca64edb818e2b,494.0,107,6,True,True
1379719828be9ee6b08ca64edb818e2b,494.0,108,10,True,False
138a14eaf4a8c188a6c41cafd9400a30,502.0,45,1,True,True
138a14eaf4a8c188a6c41cafd9400a30,502.0,48,1,True,True
138a14eaf4a8c188a6c41cafd9400a30,502.0,51,1,True,True
138a14eaf4a8c188a6c41cafd9400a30,502.0,56,1,True,True
138a14eaf4a8c188a6c41cafd9400a30,502.0,57,3,True,False
138a14eaf4a8c188a6c41cafd9400a30,502.0,64,1,True,True
138a14eaf4a8c188a6c41cafd9400a30,502.0,70,1,True,True
138a14eaf4a8c188a6c41cafd9400a30,502.0,71,1,True,True
138a14eaf4a8c188a6c41cafd9400a30,502.0,112,1,True,True
138a14eaf4a8c188a6c41cafd9400a30,502.0,118,1,True,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,41,1,True,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,43,1,True,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,44,1,True,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,46,3,True,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,49,1,True,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,67,2,True,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,104,1,True,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,106,3,True,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,107,5,True,True
13dfe127c6d40641c7ad9fd60ef8701d,494.0,108,3,True,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,45,1,True,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,48,3,True,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,51,1,True,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,56,1,True,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,57,1,True,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,64,2,True,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,70,4,True,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,71,1,True,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,112,1,True,True
13dfe127c6d40641c7ad9fd60ef8701d,502.0,118,1,True,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,45,1,True,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,48,1,True,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,51,1,True,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,56,1,True,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,57,1,True,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,64,1,True,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,70,1,True,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,71,1,True,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,112,1,True,True
14b094aef5d2df47fa9dd009b2d6ecb1,502.0,118,1,True,True
14e676072a5b15381b6f7f33c3528215,494.0,41,1,True,True
14e676072a5b15381b6f7f33c3528215,494.0,43,1,True,True
14e676072a5b15381b6f7f33c3528215,494.0,44,1,True,True
14e676072a5b15381b6f7f33c3528215,494.0,46,1,True,True
14e676072a5b15381b6f7f33c3528215,494.0,49,1,True,True
14e676072a5b15381b6f7f33c3528215,494.0,67,1,True,True
14e676072a5b15381b6f7f33c3528215,494.0,104,1,True,True
14e676072a5b15381b6f7f33c3528215,494.0,106,2,True,True
14e676072a5b15381b6f7f33c3528215,494.0,107,1,True,True
14e676072a5b15381b6f7f33c3528215,494.0,108,1,True,True
14e676072a5b15381b6f7f33c3528215,502.0,45,1,True,True
14e676072a5b15381b6f7f33c3528215,502.0,48,1,True,True
14e676072a5b15381b6f7f33c3528215,502.0,51,1,True,True
14e676072a5b15381b6f7f33c3528215,502.0,56,1,True,True
14e676072a5b15381b6f7f33c3528215,502.0,57,1,True,True
14e676072a5b15381b6f7f33c3528215,502.0,64,1,True,True
14e676072a5b15381b6f7f33c3528215,502.0,70,4,True,True
14e676072a5b15381b6f7f33c3528215,502.0,71,1,True,True
14e676072a5b15381b6f7f33c3528215,502.0,112,1,True,True
14e676072a5b15381b6f7f33c3528215,502.0,118,1,True,True
1649f854581e9c03bc2c4e06023c5b99,502.0,45,1,True,True
1649f854581e9c03bc2c4e06023c5b99,502.0,48,1,True,True
1649f854581e9c03bc2c4e06023c5b99,502.0,51,2,True,True
1649f854581e9c03bc2c4e06023c5b99,502.0,56,2,True,True
1649f854581e9c03bc2c4e06023c5b99,502.0,57,1,True,True
1649f854581e9c03bc2c4e06023c5b99,502.0,64,1,True,True
1649f854581e9c03bc2c4e06023c5b99,502.0,70,4,True,True
